paper_version,experimental_lineage,table,category,strategy_or_variant,subgroup,regime_or_portfolio,metric,published_value,cell_kind,native_maci_output,duplicate_measurement_group,author_output_verified,native_regenerated_value,paper_result_credit,note,author_output_value,author_output_source
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (RAG),GPT-4o,Bull,Win_pct,51.9,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",51.9,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (RAG),GPT-4o,Bear,Cum_pct,-35.91,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-35.91,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (RAG),GPT-4o,Bear,Avg_pct,-2.64,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-2.64,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (RAG),GPT-4o,Bear,Vol_pct,54.58,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",54.58,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (RAG),GPT-4o,Bear,SR,-2.513,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-2.513,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (RAG),GPT-4o,Bear,MDD_pct,-14.86,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-14.86,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (RAG),GPT-4o,Bear,Win_pct,33.3,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",33.3,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,All,Cum_pct,-28.34,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-28.34,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,All,Avg_pct,-0.33,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-0.33,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,All,Vol_pct,56.81,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",56.81,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,All,SR,-0.302,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-0.302,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,All,MDD_pct,-42.55,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-42.55,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,All,Win_pct,48.1,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",48.1,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,Bull,Cum_pct,17.35,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",17.35,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,Bull,Avg_pct,0.89,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",0.89,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,Bull,Vol_pct,57.69,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",57.69,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,Bull,SR,0.805,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",0.805,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,Bull,MDD_pct,-21.87,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-21.87,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,Bull,Win_pct,55.6,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",55.6,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,Bear,Cum_pct,-37.9,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-37.9,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,Bear,Avg_pct,-2.77,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-2.77,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,Bear,Vol_pct,60.03,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",60.03,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,Bear,SR,-2.404,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-2.404,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,Bear,MDD_pct,-16.53,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-16.53,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Single Agent,SA (Skill),GPT-4o,Bear,Win_pct,40.0,direct_result,False,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",40.0,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,All,Cum_pct,52.19,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",52.19,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,All,Avg_pct,1.1,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",1.1,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,All,Vol_pct,56.24,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",56.24,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,All,SR,1.022,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",1.022,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,All,MDD_pct,-32.47,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-32.47,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,All,Win_pct,61.5,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",61.5,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,Bull,Cum_pct,122.69,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",122.69,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,Bull,Avg_pct,3.33,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",3.33,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,Bull,Vol_pct,59.99,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",59.99,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,Bull,SR,2.885,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",2.885,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,Bull,MDD_pct,-20.24,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-20.24,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,Bull,Win_pct,70.4,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",70.4,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,Bear,Cum_pct,-31.54,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-31.54,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,Bear,Avg_pct,-2.24,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-2.24,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,Bear,Vol_pct,52.28,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",52.28,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,Bear,SR,-2.225,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-2.225,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,Bear,MDD_pct,-32.47,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-32.47,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (ZS),GPT-4o,Bear,Win_pct,53.3,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",53.3,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,All,Cum_pct,-12.99,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-12.99,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,All,Avg_pct,-0.1,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-0.1,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,All,Vol_pct,42.24,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",42.24,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,All,SR,-0.122,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-0.122,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,All,MDD_pct,-29.98,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-29.98,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,All,Win_pct,53.8,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",53.8,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,Bull,Cum_pct,12.09,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",12.09,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,Bull,Avg_pct,0.64,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",0.64,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,Bull,Vol_pct,49.28,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",49.28,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,Bull,SR,0.68,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",0.68,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,Bull,MDD_pct,-19.59,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-19.59,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,Bull,Win_pct,55.6,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",55.6,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,Bear,Cum_pct,-15.51,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-15.51,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,Bear,Avg_pct,-1.03,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-1.03,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,Bear,Vol_pct,31.25,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",31.25,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,Bear,SR,-1.709,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-1.709,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,Bear,MDD_pct,-4.42,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-4.42,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (CoT),GPT-4o,Bear,Win_pct,53.3,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",53.3,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,All,Cum_pct,-11.25,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-11.25,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,All,Avg_pct,-0.05,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-0.05,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,All,Vol_pct,43.63,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",43.63,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,All,SR,-0.056,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-0.056,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,All,MDD_pct,-38.11,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-38.11,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,All,Win_pct,57.7,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",57.7,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,Bull,Cum_pct,20.37,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",20.37,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,Bull,Avg_pct,0.86,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",0.86,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,Bull,Vol_pct,42.8,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",42.8,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,Bull,SR,1.039,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",1.039,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,Bull,MDD_pct,-16.67,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-16.67,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,Bull,Win_pct,63.0,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",63.0,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,Bear,Cum_pct,-24.14,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-24.14,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,Bear,Avg_pct,-1.64,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-1.64,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,Bear,Vol_pct,43.71,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",43.71,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,Bear,SR,-1.956,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-1.956,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,Bear,MDD_pct,-11.39,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-11.39,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (RAG),GPT-4o,Bear,Win_pct,46.7,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",46.7,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (Skill),GPT-4o,All,Cum_pct,133.52,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",133.52,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (Skill),GPT-4o,All,Avg_pct,2.12,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",2.12,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (Skill),GPT-4o,All,Vol_pct,73.4,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",73.4,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (Skill),GPT-4o,All,SR,1.502,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",1.502,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
v3,v3_three_architecture_calendar_2025,performance,Multi-Agent System,Hier. (Skill),GPT-4o,All,MDD_pct,-39.33,direct_result,True,,True,,False,"Printed unit matches the pinned author-repository table; this is output correspondence, not regeneration from released inputs.",-39.33,lyc0603/cryptoMAS@318e0fe905fed8b7f544322c3db1dfed6784d178:tables/performance.tex
