paper_table,entity,market,period,metric,paper_value,cell_role,native_reproduced_value,absolute_difference,status,reason
5,Warmup 240,S&P500,aggregate,RankICIR,0.0192,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,Warmup 240,S&P500,aggregate,AR_pct,17.1,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,Warmup 240,S&P500,aggregate,MDD_pct,-24.57,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,Warmup 240,S&P500,aggregate,Sharpe,0.7607,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Weak memory, seed 1",CSI500,aggregate,IC,0.0041,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Weak memory, seed 1",CSI500,aggregate,ICIR,0.0402,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Weak memory, seed 1",CSI500,aggregate,RankIC,-0.0024,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Weak memory, seed 1",CSI500,aggregate,RankICIR,-0.0224,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Weak memory, seed 1",CSI500,aggregate,AR_pct,2.5,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Weak memory, seed 1",CSI500,aggregate,MDD_pct,-45.0,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Weak memory, seed 1",CSI500,aggregate,Sharpe,0.1104,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Weak memory, seed 1",S&P500,aggregate,IC,0.033,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Weak memory, seed 1",S&P500,aggregate,ICIR,0.241,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Weak memory, seed 1",S&P500,aggregate,RankIC,0.005,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Weak memory, seed 1",S&P500,aggregate,RankICIR,0.0374,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Weak memory, seed 1",S&P500,aggregate,AR_pct,22.1,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Weak memory, seed 1",S&P500,aggregate,MDD_pct,-26.82,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Weak memory, seed 1",S&P500,aggregate,Sharpe,0.934,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Balanced, seed 3",CSI500,aggregate,IC,0.0291,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Balanced, seed 3",CSI500,aggregate,ICIR,0.3541,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Balanced, seed 3",CSI500,aggregate,RankIC,0.035,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Balanced, seed 3",CSI500,aggregate,RankICIR,0.4462,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Balanced, seed 3",CSI500,aggregate,AR_pct,4.08,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Balanced, seed 3",CSI500,aggregate,MDD_pct,-38.9,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Balanced, seed 3",CSI500,aggregate,Sharpe,0.1798,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Balanced, seed 3",S&P500,aggregate,IC,0.0246,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Balanced, seed 3",S&P500,aggregate,ICIR,0.191,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Balanced, seed 3",S&P500,aggregate,RankIC,0.0023,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Balanced, seed 3",S&P500,aggregate,RankICIR,0.0179,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Balanced, seed 3",S&P500,aggregate,AR_pct,18.61,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Balanced, seed 3",S&P500,aggregate,MDD_pct,-27.98,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
5,"Balanced, seed 3",S&P500,aggregate,Sharpe,0.8042,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),CSI500,2022,IC,0.003,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),CSI500,2022,RankIC,0.0048,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),CSI500,2023,IC,-0.009,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),CSI500,2023,RankIC,0.0004,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),CSI500,2024,IC,0.0087,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),CSI500,2024,RankIC,0.0209,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),CSI500,2025,IC,0.0354,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),CSI500,2025,RankIC,0.0289,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),S&P500,2022,IC,0.0186,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),S&P500,2022,RankIC,0.0134,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),S&P500,2023,IC,-0.0007,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),S&P500,2023,RankIC,0.0016,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),S&P500,2024,IC,0.0036,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),S&P500,2024,RankIC,-0.0131,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),S&P500,2025,IC,0.0195,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (balanced),S&P500,2025,RankIC,0.0157,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,CSI500,2022,IC,0.0152,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,CSI500,2022,RankIC,0.0328,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,CSI500,2023,IC,-0.025,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,CSI500,2023,RankIC,-0.0149,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,CSI500,2024,IC,0.0293,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,CSI500,2024,RankIC,0.0399,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,CSI500,2025,IC,0.0209,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,CSI500,2025,RankIC,0.0251,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,S&P500,2022,IC,0.0201,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,S&P500,2022,RankIC,0.0182,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,S&P500,2023,IC,0.001,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,S&P500,2023,RankIC,0.0,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,S&P500,2024,IC,0.011,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,S&P500,2024,RankIC,-0.0027,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,S&P500,2025,IC,0.0191,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Weaker memory,S&P500,2025,RankIC,0.0125,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,CSI500,2022,IC,0.0076,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,CSI500,2022,RankIC,0.0149,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,CSI500,2023,IC,-0.0099,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,CSI500,2023,RankIC,-0.0087,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,CSI500,2024,IC,0.0275,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,CSI500,2024,RankIC,0.0343,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,CSI500,2025,IC,0.0221,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,CSI500,2025,RankIC,0.0245,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,S&P500,2022,IC,0.0126,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,S&P500,2022,RankIC,0.0089,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,S&P500,2023,IC,0.0041,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,S&P500,2023,RankIC,0.0062,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,S&P500,2024,IC,0.0078,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,S&P500,2024,RankIC,-0.0079,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,S&P500,2025,IC,0.0172,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,Stronger memory,S&P500,2025,RankIC,0.0111,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,CSI500,2022,IC,0.0219,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,CSI500,2022,RankIC,0.0385,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,CSI500,2023,IC,0.0031,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,CSI500,2023,RankIC,0.0273,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,CSI500,2024,IC,0.032,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,CSI500,2024,RankIC,0.0452,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,CSI500,2025,IC,0.0407,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,CSI500,2025,RankIC,0.0596,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,S&P500,2022,IC,0.0172,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,S&P500,2022,RankIC,0.0175,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,S&P500,2023,IC,0.0083,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,S&P500,2023,RankIC,0.0117,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,S&P500,2024,IC,0.0024,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,S&P500,2024,RankIC,-0.0093,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,S&P500,2025,IC,0.0164,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,APV-only memory,S&P500,2025,RankIC,0.0129,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),CSI500,2022,IC,0.0066,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),CSI500,2022,RankIC,0.0047,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),CSI500,2023,IC,-0.0106,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),CSI500,2023,RankIC,0.0011,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),CSI500,2024,IC,0.0111,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),CSI500,2024,RankIC,0.0205,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),CSI500,2025,IC,0.0223,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),CSI500,2025,RankIC,0.0181,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),S&P500,2022,IC,-0.0164,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),S&P500,2022,RankIC,0.0229,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),S&P500,2023,IC,0.0651,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),S&P500,2023,RankIC,0.0009,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),S&P500,2024,IC,0.0658,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),S&P500,2024,RankIC,0.0335,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),S&P500,2025,IC,0.0547,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
6,AlphaMemo (residual),S&P500,2025,RankIC,0.0478,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
7,Random search,CSI500,fixed_budget,seeds,5.0,configuration,,,configuration_not_reproduced_by_released_diagnostic_runner,"parameter may be CLI-capable, but no exact paper diagnostic/seed runner is released"
7,Random search,CSI500,fixed_budget,mean_effective_factors,10.4,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
7,Result-level memory,CSI500,fixed_budget,seeds,2.0,configuration,,,configuration_not_reproduced_by_released_diagnostic_runner,"parameter may be CLI-capable, but no exact paper diagnostic/seed runner is released"
7,Result-level memory,CSI500,fixed_budget,mean_effective_factors,34.5,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
7,Search-Ledger Agent,CSI500,fixed_budget,seeds,5.0,configuration,,,configuration_not_reproduced_by_released_diagnostic_runner,"parameter may be CLI-capable, but no exact paper diagnostic/seed runner is released"
7,Search-Ledger Agent,CSI500,fixed_budget,mean_effective_factors,52.4,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
7,AlphaMemo,CSI500,fixed_budget,seeds,5.0,configuration,,,configuration_not_reproduced_by_released_diagnostic_runner,"parameter may be CLI-capable, but no exact paper diagnostic/seed runner is released"
7,AlphaMemo,CSI500,fixed_budget,mean_effective_factors,76.0,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
8,AlphaMemo,CSI500,fixed_budget,mean_effective_factors,76.0,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
8,NoGate,CSI500,fixed_budget,mean_effective_factors,34.6,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
8,AbsOLM,CSI500,fixed_budget,mean_effective_factors,55.6,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
8,ManualMut,CSI500,fixed_budget,mean_effective_factors,33.4,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
8,NoAPV,CSI500,fixed_budget,mean_effective_factors,70.8,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_000,CSI500,selection,abs_IC,0.0325,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_000,CSI500,selection,abs_ICIR,0.4461,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_000,CSI500,selection,abs_RankICIR,0.5237,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_017,CSI500,selection,abs_IC,0.0268,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_017,CSI500,selection,abs_ICIR,0.2877,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_017,CSI500,selection,abs_RankICIR,0.1979,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_033,CSI500,selection,abs_IC,0.0159,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_033,CSI500,selection,abs_ICIR,0.231,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_033,CSI500,selection,abs_RankICIR,0.3745,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_038,CSI500,selection,abs_IC,0.0173,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_038,CSI500,selection,abs_ICIR,0.2243,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_038,CSI500,selection,abs_RankICIR,0.3743,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_036,CSI500,selection,abs_IC,0.0191,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_036,CSI500,selection,abs_ICIR,0.2299,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
9,SSPM_036,CSI500,selection,abs_RankICIR,0.3881,result,,,unavailable_missing_native_result_path,"no paper data snapshot, native search trajectory/factor pool, or metric output is shipped"
