version,table_label,printed_numeric_unit,source_document_recovered,author_native_experiment_executed,published_result_regenerated,paper_result_credit,blocking_reason
v1_v2,tab:llm_30day_analysis,52,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,53,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,54,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_30day_analysis,55,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,1,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,2,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,3,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,4,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,5,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,6,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,7,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,8,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,9,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,10,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,11,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,12,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,13,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,14,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,15,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,16,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,17,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,18,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,19,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,20,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,21,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,22,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,23,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,24,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,25,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,26,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,27,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,28,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,29,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,30,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,31,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,32,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,33,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,34,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,35,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,36,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,37,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,38,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,39,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,40,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,41,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,42,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,43,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,44,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,45,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,46,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,47,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,48,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,49,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,50,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,51,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,52,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,53,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,54,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,55,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,56,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,57,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,58,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,59,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,60,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,61,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,62,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,63,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,64,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,65,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,66,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,67,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,68,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,69,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,70,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,71,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,72,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,73,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,74,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,75,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,76,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,77,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,78,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,79,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,80,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,81,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,82,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,83,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,84,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,85,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,86,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,87,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,88,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,89,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,90,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,91,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,92,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,93,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,94,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,95,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_100day_analysis,96,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,1,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,2,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,3,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,4,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,5,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,6,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,7,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,8,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,9,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,10,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,11,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,12,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,13,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,14,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,15,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,16,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,17,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,18,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,19,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,20,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,21,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,22,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,23,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,24,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,25,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,26,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,27,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,28,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,29,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,30,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,31,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,32,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,33,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,34,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,35,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,36,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,37,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,38,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,39,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,40,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,41,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,42,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,43,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,44,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,45,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,46,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,47,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,48,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,49,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,50,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,51,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,52,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,53,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,54,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,55,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,56,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,57,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,58,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,59,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,60,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,61,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,62,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,63,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,64,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,65,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,66,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,67,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,68,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,69,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,70,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,71,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,72,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,73,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,74,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,75,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,76,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,77,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,78,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,79,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,80,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,81,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,82,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,83,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,84,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,85,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,86,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,87,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
v1_v2,tab:llm_250day_analysis,88,True,False,False,False,"legacy experiment code, data, checkpoints, prompts, and raw results were not released"
