table,category,variant,asset_or_scope,metric,paper_value,cell_kind,factfin_system_output,duplicate_measurement_group,native_reproduced_value,paper_result_credit,status,note
leakage_metrics,LLM-Agent,FinAgent,Bitcoin,CI,0.7802,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,FinAgent,Bitcoin,IDS,0.3639,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,AAPL,PC,0.7436,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,AAPL,CI,0.7768,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,AAPL,IDS,0.3251,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,NVDA,PC,0.7723,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,NVDA,CI,0.8168,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,NVDA,IDS,0.3526,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,TSLA,PC,0.7262,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,TSLA,CI,0.7659,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,TSLA,IDS,0.3422,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,BYD,PC,0.6775,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,BYD,CI,0.7079,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,BYD,IDS,0.3868,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,Tencent,PC,0.7358,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,Tencent,CI,0.7762,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,Tencent,IDS,0.3425,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,Bitcoin,PC,0.7976,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,Bitcoin,CI,0.8038,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-Agent,QuantAgent,Bitcoin,IDS,0.3276,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,AAPL,PC,0.6882,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,AAPL,CI,0.7252,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,AAPL,IDS,0.4248,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,NVDA,PC,0.6671,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,NVDA,CI,0.6975,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,NVDA,IDS,0.4413,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,TSLA,PC,0.6816,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,TSLA,CI,0.7003,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,TSLA,IDS,0.4151,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,BYD,PC,0.6912,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,BYD,CI,0.7306,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,BYD,IDS,0.3647,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,Tencent,PC,0.6728,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,Tencent,CI,0.7031,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,Tencent,IDS,0.3849,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,Bitcoin,PC,0.7095,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,Bitcoin,CI,0.7334,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,TradingAgents,Bitcoin,IDS,0.3945,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,AAPL,PC,0.6594,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,AAPL,CI,0.6942,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,AAPL,IDS,0.4052,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,NVDA,PC,0.6808,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,NVDA,CI,0.7012,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,NVDA,IDS,0.4688,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,TSLA,PC,0.7163,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,TSLA,CI,0.7367,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,TSLA,IDS,0.3855,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,BYD,PC,0.6786,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,BYD,CI,0.6927,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,BYD,IDS,0.3851,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,Tencent,PC,0.6443,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,Tencent,CI,0.6728,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,Tencent,IDS,0.3653,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,Bitcoin,PC,0.6755,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,Bitcoin,CI,0.6971,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,HedgeAgents,Bitcoin,IDS,0.4229,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,AAPL,PC,0.7267,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,AAPL,CI,0.7591,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,AAPL,IDS,0.3845,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,NVDA,PC,0.7321,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,NVDA,CI,0.7414,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,NVDA,IDS,0.3946,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,TSLA,PC,0.6591,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,TSLA,CI,0.6629,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,TSLA,IDS,0.3773,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,BYD,PC,0.6892,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,BYD,CI,0.7248,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,BYD,IDS,0.3549,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,Tencent,PC,0.7166,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,Tencent,CI,0.7325,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,Tencent,IDS,0.3561,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,Bitcoin,PC,0.7269,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,Bitcoin,CI,0.7343,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,LLM-MultiAgents,FinRobot,Bitcoin,IDS,0.3817,direct_result,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,AAPL,PC,0.3115,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,AAPL,CI,0.2548,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,AAPL,IDS,0.7781,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,NVDA,PC,0.2842,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,NVDA,CI,0.2645,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,NVDA,IDS,0.7613,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,TSLA,PC,0.3427,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,TSLA,CI,0.3057,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,TSLA,IDS,0.7544,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,BYD,PC,0.2424,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,BYD,CI,0.2273,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,BYD,IDS,0.8279,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,Tencent,PC,0.2612,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,Tencent,CI,0.2509,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,Tencent,IDS,0.7726,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,Bitcoin,PC,0.2843,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,Bitcoin,CI,0.3146,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_metrics,Ours,FactFin,Bitcoin,IDS,0.7847,direct_result,True,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,AAPL,PC,52.77,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,AAPL,CI,63.3,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,AAPL,IDS,83.17,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,NVDA,PC,57.39,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,NVDA,CI,62.08,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,NVDA,IDS,62.39,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,TSLA,PC,48.0,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,TSLA,CI,53.89,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,TSLA,IDS,81.74,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,BYD,PC,64.22,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,BYD,CI,67.18,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,BYD,IDS,114.04,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,Tencent,PC,59.45,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,Tencent,CI,62.7,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,Tencent,IDS,100.73,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,Bitcoin,PC,57.91,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,Bitcoin,CI,54.87,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
leakage_improvement,Derived,Improvement,Bitcoin,IDS,85.55,derived_comparison,False,,,False,paper_value_only_zero_credit,"No released native result lineage, exact input snapshot, or executable paper pipeline."
ablation,FactFin component variant,SCG,AAPL,TR_pct,8.77,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG,AAPL,SR,0.43,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG,AAPL,MDD_pct,24.34,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG,AAPL,PC,0.6213,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG,AAPL,CI,0.6457,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG,AAPL,IDS,0.4361,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG,TSLA,TR_pct,78.42,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG,TSLA,SR,1.22,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG,TSLA,MDD_pct,40.42,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG,TSLA,PC,0.6703,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG,TSLA,CI,0.6319,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG,TSLA,IDS,0.3857,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG,AAPL,TR_pct,13.36,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG,AAPL,SR,0.56,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG,AAPL,MDD_pct,23.65,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG,AAPL,PC,0.5529,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG,AAPL,CI,0.5201,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG,AAPL,IDS,0.4903,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG,TSLA,TR_pct,104.38,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG,TSLA,SR,1.44,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG,TSLA,MDD_pct,37.45,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG,TSLA,PC,0.5852,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG,TSLA,CI,0.5638,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG,TSLA,IDS,0.4293,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS,AAPL,TR_pct,28.12,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS,AAPL,SR,0.99,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS,AAPL,MDD_pct,16.2,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS,AAPL,PC,0.4858,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS,AAPL,CI,0.5026,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS,AAPL,IDS,0.5348,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS,TSLA,TR_pct,130.93,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS,TSLA,SR,1.64,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS,TSLA,MDD_pct,33.52,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS,TSLA,PC,0.4927,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS,TSLA,CI,0.4481,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS,TSLA,IDS,0.5299,direct_result,True,,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS+CS,AAPL,TR_pct,36.7,direct_result,True,full_factfin_AAPL_TR_pct,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS+CS,AAPL,SR,1.22,direct_result,True,full_factfin_AAPL_SR,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS+CS,AAPL,MDD_pct,11.57,direct_result,True,full_factfin_AAPL_MDD_pct,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS+CS,AAPL,PC,0.3115,direct_result,True,full_factfin_AAPL_PC,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS+CS,AAPL,CI,0.2548,direct_result,True,full_factfin_AAPL_CI,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS+CS,AAPL,IDS,0.7781,direct_result,True,full_factfin_AAPL_IDS,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
ablation,FactFin component variant,SCG+RAG+MCTS+CS,TSLA,TR_pct,165.01,direct_result,True,full_factfin_TSLA_TR_pct,,False,paper_value_only_zero_credit,Full-row AAPL/TSLA values duplicate Tables 3-4; no ablation run is released.
